link,title,enroll_count,provider,num_ratings,description
https://www.coursera.org/learn/health-che,Health in Complex Humanitarian Emergencies,12510,Emory University,304,"The Center for Humanitarian Emergencies is a partnership between CDC's Emergency Response and Recovery Branch and the Rollins School of Public Health that drives global collaboration, research and evidence based training to improve the lives and well-being of populations impacted by humanitarian emergencies.- Center for Humanitarian Emergencies: http://www.che.emory.edu/
- CDC's Emergency Response and Recovery Branch: http://www.cdc.gov/globalhealth/healthprotection/errb/index.html

This course covers the technical and management principles that are the basis of planning, implementing, and evaluating health programs for acutely displaced populations in developing countries. The emphasis is on refugees in camp situations. The course includes modules on assessment, nutrition, epidemiology of major health problems, surveillance, and program management in the context of an international relief operation.

Course Objectives
Upon completion of this course, learners will be able to:
1. Describe a complex humanitarian crisis in terms of magnitude, person, time and place.
2. Calculate basic epidemiology measures.
3. Evaluate the strengths and limitations of epidemiological data within the context of CHE.
4. Develop public health programs and strategies responsive to the diverse cultural values and traditions of the community being served.
5. Identify internal and external problems that may affect the delivery of essential public health services in a CHE.
6. Identify the different technical areas in a public health response in CHEs."
https://www.coursera.org/learn/global-health-overview,Global Health: An Interdisciplinary Overview,26706,University of Geneva,451,"This course proposes an overview of current global health challenges drawing on the insights of several academic disciplines including medicine, public health, law, economics, social sciences and humanities. This interdisciplinary approach will guide the student into seven critical topics in global health."
https://www.coursera.org/learn/covid-19-contact-tracing,COVID-19 Contact Tracing,1382987,Johns Hopkins University,94605,"The COVID-19 crisis has created an unprecedented need for contact tracing across the country, requiring thousands of people to learn key skills quickly. The job qualifications for contact tracing positions differ throughout the country and the world, with some new positions open to individuals with a high school diploma or equivalent. In this introductory course, students will learn about the science of SARS-CoV-2 , including the infectious period, the clinical presentation of COVID-19, and the evidence for how SARS-CoV-2 is transmitted from person-to-person and why contact tracing can be such an effective public health intervention. Students will learn about how contact tracing is done, including how to build rapport with cases, identify their contacts, and support both cases and their contacts to stop transmission in their communities. The course will also cover several important ethical considerations around contact tracing, isolation, and quarantine. Finally, the course will identify some of the most common barriers to contact tracing efforts -- along with strategies to overcome them."
https://www.coursera.org/learn/introduction-psychology,Introduction to Psychology ,997034,Yale University,24652,"What are people most afraid of? What do our dreams mean? Are we natural-born racists? What makes us happy? What are the causes and cures of mental illness? This course tries to answer these questions and many others, providing a comprehensive overview of the scientific study of thought and behavior. It explores topics such as perception, communication, learning, memory, decision-making, persuasion, emotions, and social behavior.  We will look at how these aspects of the mind develop in children, how they differ across people, how they are wired-up in the brain, and how they break down due to illness and injury."
https://www.coursera.org/learn/food-and-health,Stanford Introduction to Food and Health,748647,Stanford University,27447,"Around the world, we find ourselves facing global epidemics of obesity, Type 2 Diabetes and other predominantly diet-related diseases. To address these public health crises, we urgently need to explore innovative strategies for promoting healthful eating. There is strong evidence that global increases in the consumption of heavily processed foods, coupled with cultural shifts away from the preparation of food in the home, have contributed to high rates of preventable, chronic disease. In this course, learners will be given the information and practical skills they need to begin optimizing the way they eat. This course will shift the focus away from reductionist discussions about nutrients and move, instead, towards practical discussions about real food and the environment in which we consume it. By the end of this course, learners should have the tools they need to distinguish between foods that will support their health and those that threaten it. In addition, we will present a compelling rationale for a return to simple home cooking, an integral part of our efforts to live longer, healthier lives.View the trailer for the course here: https://www.youtube.com/watch?v=z7x1aaZ03xU"
https://www.coursera.org/learn/social-psychology,Social Psychology,547208,Wesleyan University,4469,"Ever wonder why people do what they do? This course—which includes more than $1,000 of video and reading materials—offers some answers based on the latest research from social psychology. Students taking the course for a Certificate will also receive free membership in Social Psychology Network (SocialPsychology.org).COURSE DESCRIPTION FROM PROFESSOR PLOUS:

Each of us is dealt a different hand in life, but we all face similar questions when it comes to human behavior: What leads us to like one person and dislike another? How do conflicts and prejudices develop, and how can they be reduced? Can psychological research help protect the environment, and if so, how? This course offers a brief introduction to classic and contemporary social psychology, covering topics such as decision making, persuasion, group behavior, personal attraction, and factors that promote health and well-being.

Our focus will be on surprising, entertaining, and intriguing research findings that are easy to apply in daily life. The course will also draw from the websites of Social Psychology Network, the world's largest online community devoted to social psychology. I hope you'll join me for this course, have fun, and learn some useful information that enriches your life."
https://www.coursera.org/learn/pap,Primeros Auxilios Psicológicos (PAP),465143,Universitat Autònoma de Barcelona,9291,"Este curso, impartido en castellano por la Universidad Autónoma de Barcelona y el Centro de Crisis de Barcelona, está destinado a entrenar en la aplicación de primeros auxilios psicológicos (PAP) a personas afectadas por situaciones altamente estresantes, abarcando tanto emergencias cotidianas (incidentes críticos estadísticamente frecuentes que afectan de manera muy intensa: un accidente de tráfico, una hospitalización, una agresión o la muerte traumática o repentina de una persona, etc.) como emergencias comunitarias y/o masivas (sucesos infrecuentes, que afectan a muchas personas o a una comunidad entera y que sobrepasan con mucho lo que sucede habitualmente en ella: una catástrofe natural, un accidente ferroviario o aéreo o un atentado). DESTINATARIOS: 
A). Población general, incluyendo protocolos específicos para niños, adolescentes, personas mayores y discapacitados psíquicos. 
B). Profesionales que trabajan en contextos sanitarios, educativos y sociales. 
C). Responsables de programas de ayuda a niños, personas mayores, colectivos multi-problemáticos y discapacitados. Gobiernos locales, líderes religiosos, fuerzas de seguridad estudiantes que se están preparando para ejercer todas estas profesiones. 
D). Recomendado para voluntarios que colaboran en la ayuda a colectivos que han sufrido situaciones de estrés emocional agudo y traumático, como asociaciones de pacientes, grupos de auto-ayuda, ONGs, etc. 

OBJETIVOS DEL CURSO: 
1). Adquirir las competencias para aplicar los primeros auxilios psicológicos a personas, a familias y a comunidades tras un evento estresante cotidiano o comunitario. 
2). Ser capaz de preparar diferentes escenarios para ser utilizados como lugar de recepción de afectados y familiares y para la aplicación de los primeros auxilios psicológicos. 
3). Entrenarse en la aplicación de los protocolos de desactivación y recuperación de los intervinientes que han estado participando en la gestión de una emergencia.

INICIO: 7 de Octubre de 2015
ESTADO DEL CURSO: ABIERTO

NOTA SOBRE LOS SUBTÍTULOS: se ofrecen subtítulos en inglés solo para algunos vídeos del curso, cuyo idioma de grabación es el inglés. Para estos también se ofrecen en español. Para el resto de vídeos, los subtítulos se ofrecen en español."
https://www.coursera.org/learn/psychological-first-aid,Psychological First Aid,464641,Johns Hopkins University,17813,"Learn to provide psychological first aid to people in an emergency by employing the RAPID model: Reflective listening, Assessment of needs, Prioritization, Intervention, and Disposition.Utilizing the RAPID model (Reflective listening, Assessment of needs, Prioritization, Intervention, and Disposition), this specialized course provides perspectives on injuries and trauma that are beyond those physical in nature. The RAPID model is readily applicable to public health settings, the workplace, the military, faith-based organizations, mass disaster venues, and even the demands of more commonplace critical events, e.g., dealing with the psychological aftermath of accidents, robberies, suicide, homicide, or community violence. In addition, the RAPID model has been found effective in promoting personal and community resilience.

Participants will increase their abilities to: 
 - Discuss key concepts related to PFA
 - Listen reflectively
 - Differentiate benign, non-incapacitating psychological/ behavioral crisis reactions from more severe, potentially incapacitating, crisis reactions
 - Prioritize (triage) psychological/ behavioral crisis reactions 
 - Mitigate acute distress and dysfunction, as appropriate 
 - Recognize when to facilitate access to further mental health support 
 - Practice self-care 

Developed in collaboration with Johns Hopkins Open Education Lab."
https://www.coursera.org/learn/childnutrition,Child Nutrition and Cooking,463631,Stanford University,9404,"Eating patterns that begin in childhood affect health and well-being across the lifespan. The culture of eating has changed significantly in recent decades, especially in parts of the world where processed foods dominate our dietary intake. This course examines contemporary child nutrition and the impact of the individual decisions made by each family. The health risks associated with obesity in childhood are also discussed. Participants will learn what constitutes a healthy diet for children and adults and how to prepare simple, delicious foods aimed at inspiring a lifelong celebration of easy home-cooked meals. This course will help prepare participants to be the leading health providers, teachers and parents of the present and future.The text and other material in this course may include the opinion of the specific instructor and are not statements of advice, endorsement, opinion, or information of Stanford University."
https://www.coursera.org/learn/happiness,A Life of Happiness and Fulfillment,452405,Indian School of Business,5689,"What are the determinants of a happy and fulfilling life?This is surely one of life’s biggest questions, and a question that has interested many of our ancestors. Buddha famously gave up his kingdom in search of happiness. Several Greek philosophers (from Aristotle to Epicurus and Plato to Socrates) had their own views on what it takes to be happy. And of course, we all have our own theories about happiness too.

How valid are our theories?

Until recently, if you wished for an answer to this question, you would've been forced to base it on discussions with spiritual leaders. Or, if you were lucky, you could've based it on late-night (and perhaps intoxicant-fueled) conversations with friends and family. Happily, all that has changed now. Over the past decade-and-a-half, scientists have gotten into the act big time. We now have a pretty good idea of what it takes to lead a happy and fulfilling life.

This course, based on the award-winning class offered both at the Indian School of Business and at the McCombs School of Business at The University of Texas at Austin, developed by Prof. Raj Raghunathan (aka ""Dr. Happy-smarts"") draws content from a variety of fields, including psychology, neuroscience, and behavioral decision theory to offer a tested and practical recipe for leading a life of happiness and fulfillment. 

Although not mandatory, reading Prof. Raj's forthcoming book, titled If you're so smart, why aren't you happy? can help you review and assimilate the material covered in this book at your leisure. 

For Coursera learners alone, the hardcover version of the book is available for a deep discount of 50%, plus shipping and handling. You can order the hardcover for 50% off by writing to Aaron at: Aaron@800ceoread.com. Please mention that you are a student of the ""coursera happiness course"" in your email. 

The course will feature guest appearances by several well-known thought leaders, including:
      - Dan Ariely (author of Predictably Irrational and, soon to be released, Irrationally Yours),
      - Ed Diener (“Dr. Happiness”),
      - Mihaly Csikszentmihalyi (author of Flow),

By taking this course, you will discover the answers to questions such as:
      - Why aren’t the smart-and-the-successful as happy as they could—or should—be
      - What are the “7 Deadly Happiness Sins” that even the smart and the successful commit?, and
      - What are the “7 Habits of the Highly Happy” and how can you implement them in your life?

By the end of the course, I expect students who have been diligent with the lectures and exercises to not just gain a deeper understanding of the science of happiness, but to also be significantly happier."
https://www.coursera.org/learn/physiology,Introductory Human Physiology,424807,Duke University,4500,"In this course, students learn to recognize and to apply the basic concepts that govern integrated body function (as an intact organism) in the body's nine organ systems."
https://www.coursera.org/learn/introduction-psych,Introduction to Psychology,422888,University of Toronto,4697,"This course will highlight the most interesting experiments within the field of psychology, discussing the implications of those studies for our understanding of the human mind and human behavior.  We will explore the brain and some of the cognitive abilities it supports like memory, learning, attention, perception and consciousness.  We will examine human development - both in terms of growing up and growing old - and will discuss the manner in which the behavior of others affect our own thoughts and behavior.  Finally we will discuss various forms of mental illness and the treatments that are used to help those who suffer from them.   The fact of the matter is that humans routinely do amazing things without appreciating how interesting they are.  However, we are also routinely influenced by people and events without always being aware of those influences.  By the end of this course you will have gained a much better understanding and appreciation of who you are and how you work.  And I can guarantee you that you'll learn things that you'll be telling your friends and family about, things that will fundamentally change the way you think of yourself and others.  How can you resist that?!"
https://www.coursera.org/learn/mindshift,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential,411037,McMaster University,12103,"Mindshift is designed to help boost your career and life in today’s fast-paced learning environment. Whatever your age or stage, Mindshift teaches you essentials such as how to get the most out of online learning and MOOCs, how to seek out and work with mentors, the secrets to avoiding career ruts (and catastrophes) and general ruts in life, and insights such as the value of selective ignorance over general competence.  We’ll provide practical insights from science about how to learn and change effectively even in maturity, and we’ll build on what you already know to take your life’s learning in fantastic new directions.  This course is designed to show you how to look at what you’re learning, and your place in what’s unfolding in the society around you, so you can be what you want to be, given the real world constraints that life puts on us all. You’ll see that by using certain mental tools and insights, you can learn and do more—far more—than you might have ever dreamed!This course can be taken independent of, concurrent with, or subsequent to, its companion course, Learning How to Learn.  (Mindshift is more career focused, and Learning How to Learn is more learning focused.)"
https://www.coursera.org/learn/sciwrite,Writing in the Sciences,369940,Stanford University,7156,"This course teaches scientists to become more effective writers, using practical examples and exercises. Topics include: principles of good writing, tricks for writing faster and with less anxiety, the format of a scientific manuscript, peer review, grant writing, ethical issues in scientific publication, and writing for general audiences."
https://www.coursera.org/learn/introduction-psychology,Introduction to Psychology ,997034,Yale University,24652,"What are people most afraid of? What do our dreams mean? Are we natural-born racists? What makes us happy? What are the causes and cures of mental illness? This course tries to answer these questions and many others, providing a comprehensive overview of the scientific study of thought and behavior. It explores topics such as perception, communication, learning, memory, decision-making, persuasion, emotions, and social behavior.  We will look at how these aspects of the mind develop in children, how they differ across people, how they are wired-up in the brain, and how they break down due to illness and injury."
https://www.coursera.org/learn/psychological-first-aid,Psychological First Aid,464641,Johns Hopkins University,17813,"Learn to provide psychological first aid to people in an emergency by employing the RAPID model: Reflective listening, Assessment of needs, Prioritization, Intervention, and Disposition.Utilizing the RAPID model (Reflective listening, Assessment of needs, Prioritization, Intervention, and Disposition), this specialized course provides perspectives on injuries and trauma that are beyond those physical in nature. The RAPID model is readily applicable to public health settings, the workplace, the military, faith-based organizations, mass disaster venues, and even the demands of more commonplace critical events, e.g., dealing with the psychological aftermath of accidents, robberies, suicide, homicide, or community violence. In addition, the RAPID model has been found effective in promoting personal and community resilience.

Participants will increase their abilities to: 
 - Discuss key concepts related to PFA
 - Listen reflectively
 - Differentiate benign, non-incapacitating psychological/ behavioral crisis reactions from more severe, potentially incapacitating, crisis reactions
 - Prioritize (triage) psychological/ behavioral crisis reactions 
 - Mitigate acute distress and dysfunction, as appropriate 
 - Recognize when to facilitate access to further mental health support 
 - Practice self-care 

Developed in collaboration with Johns Hopkins Open Education Lab."
https://www.coursera.org/learn/pap,Primeros Auxilios Psicológicos (PAP),465143,Universitat Autònoma de Barcelona,9291,"Este curso, impartido en castellano por la Universidad Autónoma de Barcelona y el Centro de Crisis de Barcelona, está destinado a entrenar en la aplicación de primeros auxilios psicológicos (PAP) a personas afectadas por situaciones altamente estresantes, abarcando tanto emergencias cotidianas (incidentes críticos estadísticamente frecuentes que afectan de manera muy intensa: un accidente de tráfico, una hospitalización, una agresión o la muerte traumática o repentina de una persona, etc.) como emergencias comunitarias y/o masivas (sucesos infrecuentes, que afectan a muchas personas o a una comunidad entera y que sobrepasan con mucho lo que sucede habitualmente en ella: una catástrofe natural, un accidente ferroviario o aéreo o un atentado). DESTINATARIOS: 
A). Población general, incluyendo protocolos específicos para niños, adolescentes, personas mayores y discapacitados psíquicos. 
B). Profesionales que trabajan en contextos sanitarios, educativos y sociales. 
C). Responsables de programas de ayuda a niños, personas mayores, colectivos multi-problemáticos y discapacitados. Gobiernos locales, líderes religiosos, fuerzas de seguridad estudiantes que se están preparando para ejercer todas estas profesiones. 
D). Recomendado para voluntarios que colaboran en la ayuda a colectivos que han sufrido situaciones de estrés emocional agudo y traumático, como asociaciones de pacientes, grupos de auto-ayuda, ONGs, etc. 

OBJETIVOS DEL CURSO: 
1). Adquirir las competencias para aplicar los primeros auxilios psicológicos a personas, a familias y a comunidades tras un evento estresante cotidiano o comunitario. 
2). Ser capaz de preparar diferentes escenarios para ser utilizados como lugar de recepción de afectados y familiares y para la aplicación de los primeros auxilios psicológicos. 
3). Entrenarse en la aplicación de los protocolos de desactivación y recuperación de los intervinientes que han estado participando en la gestión de una emergencia.

INICIO: 7 de Octubre de 2015
ESTADO DEL CURSO: ABIERTO

NOTA SOBRE LOS SUBTÍTULOS: se ofrecen subtítulos en inglés solo para algunos vídeos del curso, cuyo idioma de grabación es el inglés. Para estos también se ofrecen en español. Para el resto de vídeos, los subtítulos se ofrecen en español."
https://www.coursera.org/specializations/cancer-biology,Cancer Biology,10597,Johns Hopkins University,987,"The healthcare system is a rapidly evolving field with new research leading to advancements in medicine. Developed at Johns Hopkins University and led by top-ranked Hopkins faculty and cancer experts, this specialization on Cancer Biology focuses on the basics of cancer biology, how cancer metastasis occurs, and specifically, screening guidelines for prostate cancer, the most common cancer in American men.This specialization starts with an Introduction to the Biology of Cancer, introduces the molecular biology of cancer and the biologic hallmarks of cancer. The course also describes the risk factors for the major cancers worldwide, including lung cancer, breast cancer, colon cancer, prostate cancer, liver cancer, and stomach cancer. Experts at Johns Hopkins University explain how cancer is staged, the major ways cancer is found by imaging, and how the major cancers are treated.

The specialization takes a deeper dive in Understanding Cancer Metastasis, explaining how cancer spreads or metastasizes. This course will describe the major theories of metastasis and then describe the biology behind the steps in metastasis. The course also describes the major organs targeted by metastasis and describes how metastases harm the patient. Lastly, it focuses on Understanding Prostate Cancer, providing you with the tools to examine the incidence of prostate cancer, including risk factors, stages, and treatments at each stage."
https://www.coursera.org/learn/food-and-health,Stanford Introduction to Food and Health,748647,Stanford University,27447,"Around the world, we find ourselves facing global epidemics of obesity, Type 2 Diabetes and other predominantly diet-related diseases. To address these public health crises, we urgently need to explore innovative strategies for promoting healthful eating. There is strong evidence that global increases in the consumption of heavily processed foods, coupled with cultural shifts away from the preparation of food in the home, have contributed to high rates of preventable, chronic disease. In this course, learners will be given the information and practical skills they need to begin optimizing the way they eat. This course will shift the focus away from reductionist discussions about nutrients and move, instead, towards practical discussions about real food and the environment in which we consume it. By the end of this course, learners should have the tools they need to distinguish between foods that will support their health and those that threaten it. In addition, we will present a compelling rationale for a return to simple home cooking, an integral part of our efforts to live longer, healthier lives.View the trailer for the course here: https://www.youtube.com/watch?v=z7x1aaZ03xU"
https://www.coursera.org/specializations/bioinformatics,Bioinformatics,53298,University of California San Diego,968,"Join Us in a Top 50 MOOC of All Time!How do we sequence and compare genomes? How do we identify the genetic basis for disease? How do we construct an evolutionary Tree of Life for all species on Earth?

When you complete this Specialization, you will learn how to answer many questions in modern biology that have become inseparable from the computational approaches used to solve them. You will also obtain a toolkit of existing software resources built on these computational approaches and that are used by thousands of biologists every day in one of the fastest growing fields in science.

Although this Specialization centers on computational topics, you do not need to know how to program in order to complete it. If you are interested in programming, we feature an ""Honors Track"" (called ""hacker track"" in previous runs of the course). The Honors Track allows you to implement the bioinformatics algorithms that you will encounter along the way in dozens of automatically graded coding challenges. By completing the Honors Track, you will be a bioinformatics software professional!

Learn more about the Bioinformatics Specialization (including why we are wearing these crazy outfits) by watching our introductory video.

You can purchase the Specialization's print companion, Bioinformatics Algorithms: An Active Learning Approach, from the textbook website.

Our first course, ""Finding Hidden Messages in DNA"", was named a top-50 MOOC of all time by Class Central!"
https://www.coursera.org/specializations/drug-development-product-management,Drug Development Product Management,25906,University of California San Diego,1735,"Pharmaceutical and biotech companies are spending years and millions of dollars developing drugs or promising new biologics, all with the hopes of saving or enhancing patients’ lives. This specialization will provide you with a 30,000 feet view of the entire process of drug discovery and development. In the first course you will begin with learning how scientists go from selecting a drug discovery target to filing an Initial New Drug application. In the second course you will learn the intricacy of drug development from Phase 0 to Phase 3 clinical trials and filing a New Drug Application. Finally, in the third course, the specialization will provide you an understanding of the complexities in launching new pharmaceutical products, ensuring sales success and patient access. Healthcare in the U.S. is unlike any other developed country, and this third course provides a good overview for anyone wanting to understand how the U.S. market works.By the end of the specialization, you will have mastered a better understanding of the process of discovering new drugs. After completing this specialization if you are interested in pursuing a career specializing in drug development and product management you may want to consider exploring our Master of Science in Drug Development & Product Management at ddpm.ucsd.edu"
https://www.coursera.org/specializations/professional-epidemiology,Epidemiology in Public Health Practice,35184,Johns Hopkins University,3145,"This specialization is intended for people working or aspiring to work in the field of public health at the local, regional, and national level. Over five courses taught by faculty from the preeminent school of public health, you'll learn to use the core epidemiologic toolset to measure the health of populations, assess interventions, collect and analyze data, and investigate outbreaks and epidemics."
https://www.coursera.org/specializations/healthcare-administration-management,The Business of Health Care,14290,University of Pennsylvania,1170,"This Specialization was designed to help you keep pace with the rapidly changing world of health and health care. Through partnership with Wharton and Penn Medicine, you’ll learn from experts in business acumen, health care management, and health care policy to develop the skills you’ll need to successfully navigate the quickly evolving landscape of this fast-growing field.* By the end of this specialization, you will have a strong foundational understanding of the American health care system, along with the basic financial and management skills to make better, well-informed decisions that improve the cost and quality of the health care you or your enterprise provides.

*The employment of medical and health services managers is projected to grow 17% from 2014 to 2024, significantly faster than the average for all occupations.

Source: Bureau of Labor Statistics, US Department of Labor. “Occupational Outlook handbook 2016-17 Edition. Medical and Health Services Managers.”"
