link,title,enroll_count,provider,num_ratings,description
https://www.coursera.org/learn/negotiation,Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,464385,Yale University,4430,"This course will help you be a better negotiator. Unlike many negotiation courses, we develop a framework for analyzing and shaping negotiations. This framework will allow you to make principled arguments that persuade others. It will allow you to see beneath the surface of apparent conflicts to uncover the underlying interests. You will leave the course better able to predict, interpret, and shape the behavior of those you face in competitive situations.In this course, you will have several opportunities to negotiate with other students using case studies based on common situations in business and in life. You can get feedback on your performance and compare what you did to how others approached the same scenario. The cases also provide a setting to discuss a wide-ranging set of topics including preparing for a negotiation, making ultimatums, avoiding regret, expanding the pie, and dealing with someone who has a very different perspective on the world. Advanced topics include negotiating when you have no power, negotiating over email, and the role of gender differences in negotiation. To close out the course, we will hear insights from three negotiation experts: Linda Babcock, Herb Cohen, and John McCall MacBain. Enjoy."
https://www.coursera.org/specializations/improve-english,Improve Your English Communication Skills,548124,Georgia Institute of Technology,14881,"This Specialization helps you improve your professional communication in English for successful business interactions. Each course focuses on a particular area of communication in English: writing emails, speaking at meetings and interviews, giving presentations, and networking online. Whether you want to communicate to potential employers, employees, partners or clients, better English communication can help you achieve your language and professional goals. The Capstone course will focus especially on making those important connections to take your career or business to the next level. Make yourself more competitive by improving your English through this Specialization: Improve Your English Communication Skills."
https://www.coursera.org/learn/communication-strategies-virtual-age,Communication Strategies for a Virtual Age,169762,University of Toronto,4067,"Communication has changed! The traditional rules for speaking and presenting, meeting coordination, influencing people, negotiating and selling ideas no longer apply in a world of skype, messenger, video and teleconference.  This course will act as an overview on several concepts each of which could be a course of their own and our goal is to give you tools that you can practice and perfect on your own.By the end of this course, you will be able to:

•	Apply communication principles and techniques for in-person and virtual teams
•       Use a science based approach to create impactful presentations
•	Refine your communication style to better persuade and influence others
•	Run more effective and impactful meetings
•       Incorporate strategies to have positive difficult conversations and make people feel valued and listened to

*** This course will require you to record yourself speaking.  Therefore you must have a phone/computer with a functional camera and microphone.***

WHO SHOULD TAKE THIS COURSE?
Anyone looking for professional and/or leadership development.  This class mainly uses examples from the professional, business environment.  If you are looking to advance at your current organization or to enhancing your personal value for potential employers this course is for you.

WHAT MAKES THIS COURSE EFFECTIVE?
Many educational experiences describe and explain, but in this course we will apply and demonstrate.  We teach practical and proven concepts, show you how to apply them and give you opportunities to practice them in a safe and supportive environment. This course is full of opportunities to put the ideas presented into practice and test their effectiveness for yourself.

WHY SHOULD YOU TAKE THIS COURSE?
We will challenge the preconceived ideas about what it means to be part of a virtual team, and support you to be a dynamic team contributor no matter where you work. In this course you can expect to be both energized and uncomfortable – like in most experiences that result in positive growth and change!

This course is offered through the University of Toronto School of Continuing Studies (https://learn.utoronto.ca/)."
https://www.coursera.org/learn/brand-and-content-marketing, Storytelling in Branding and Content Marketing ,21996,IE Business School,228,"Storytelling in Branding and Content Marketing is an IE University course for professionals who want to learn how to produce memorable content through quality storytelling.Students will go through a learning process that will start with a deep understanding of the term Branded Content and its main differences with traditional advertising, simultaneously creating an effective storyline based on strong brand values and messages. The course analyses the production of quality journalism and explores how to create memorable and long-lasting connections with a given target audience in a world of constant content surplus. It concludes with a deeper insight into the term of Brand Entertainment, giving them the opportunity to amplify their knowledge about how to produce a good call to action and retain the audience's attention."
https://www.coursera.org/learn/emotional-and-social-intelligence,Emotional and Social Intelligence,25397,"University of California, Davis",731,"""We are wired to connect. Neuroscience has discovered that our brains very design makes it sociable, inexorably drawn into an intimate brain to brain linkup whenever we engage with another person.""  Daniel Goleman – Prologue – Social IntelligenceEmotional and Social Intelligence (ESI) is defined as a set of competencies demonstrating the ability one has to recognize their behaviors, moods, and impulses, and to manage them best according to the situation. This course will give you the tools you need to be emotionally and socially intelligent in your workplace.
 
Having the ability to master ESI gives employees a distinct advantage in their positions. It allows them to access their emotional center while managing their relationships with their team members. Competencies associated with emotional and social intelligence are often what separates an average performer from a great one. And, unlike our overall intelligence, emotional intelligence can be learned and improved over time. 

In this course, we will explain the value of emotional and social intelligence for professional success. We'll assess current emotional and social intelligence skills and you will discover the Foundational 4 Quadrants of Emotional and Social Intelligence (ESI) to understand, use and manage emotions. We will explain how stress can impact application of emotional and social intelligence skills, and reflect upon needed actions to take to create connections and build relationships for greater professional effectiveness."
https://www.coursera.org/specializations/project-management-success,Project Management & Other Tools for Career Development,82344,"University of California, Irvine",5812,"Project management has been proven to be the most effective method of delivering products within cost, schedule, and resource constraints. It is an essential skill in the modern digital constantly changing world.

This intensive and hands-on series of courses gives you a blend of skills from project management. Successful projects require careful upfront planning. In this specialization, you will gain a strong working knowledge of the basics of project management. You’ll learn the key roles and responsibilities of the project manager and project team and to answer some key questions upfront to help you meet project objectives, as well as managing project risk.

Additionally, this specialization will train you in essential career success skills that have become indispensable, like business writing, negotiation and effective problem-solving. Thus, in addition to introducing you to project management, this specialization will help you build, develop and hone the essential skills needed to improve your employability and advancement in today’s dynamic workforce, giving you a complete, comprehensive skill set."
https://www.coursera.org/specializations/good-with-words,Good with Words: Writing and Editing,47094,University of Michigan,1573,"Perhaps the most important thing students and professionals of all kinds can do to improve their effectiveness is embrace the following advice: become good with words.This series of courses targets the writing side of that recommendation. The skills it focuses on include everything from how to arrange a complex set of information in a reader-friendly way, to how to give and receive high-quality feedback, to how to consistently hit deadlines.

Part of Professor Barry’s proceeds from this course will be donated to the COVID-19 relief efforts of Ozone House, a shelter for homeless youth in Southeastern Michigan where he regularly conducts job-training workshops. These proceeds come from purchases of the version of the course that earns you a certificate. The course remains free for anyone who is simply auditing."
https://www.coursera.org/specializations/professional-skills-for-the-workplace,Professional Skills for the Workplace,9687,"University of California, Davis",486,"This Specialization is intended for working professionals early in their career and for organizations who look to improve interpersonal relationship skills among their employees, clients, and customers.

Through four courses, you will explore the use of emotional and social intelligence, practice a formula for problem solving, cultivate a growth mindset, and build skills related to adaptability and resilience in an ever-changing environment. These skills show up in business relationships and communication and ultimately impact professional effectiveness. You will be able to demonstrate sound judgment by engaging in critical thinking to reach decisions and solve problems independently. You will be able to develop a competitive advantage by learning, adapting, and harnessing insights from past endeavors. You will assess your own expectations in your current or anticipated work roles and settings, and how those may align with or differ from what is required by employers and other stakeholders now and in the future."
https://www.coursera.org/learn/business-writing,High-Impact Business Writing,179072,"University of California, Irvine",3556,"Effective writing is a powerful tool in the business environment. Learn how to articulate your thoughts in a clear and concise manner that will allow your ideas to be better understood by your readers. Improve your business writing skill by learning to select and use appropriate formats for your audience, use the correct medium and adjust your writing style accordingly, as well as identify your objective and communicate it clearly. You'll also learn to spot, correct and avoid the most common writing pitfalls, and gain valuable experience analyzing, writing and revising a wide spectrum of business documents. From a simple email to a complete report, learn how to put good business writing to work for you.Upon completing this course, you will be able to:
1.       Write effective business communications, including bad news, good news, persuasive writing, presentations, emails, memos, business reports and press releases
2.       Learn how to edit and proofread business documents
3.       Learn how to write for a global market"
https://www.coursera.org/learn/leadership-influence,Leadership and Influence,9406,University of Illinois at Urbana-Champaign,46,"The only thing you get to change is yourself, and in the prerequisites to this course we’ve given you real tools to do that. Now, use those tools to influence the course of your future, your team's future, and your organization's future. Make a plan for yourself that will help you help others, and learn skills to make it happen.Listening and being sure of your values underpins everything that comes with professional influencer and leadership soft skills. We’ll go on to look at self-assessment and leadership planning, negotiation, addressing and resolving conflict, and successfully identifying and promoting circumstances you want.

 After this course, you will be able to:

- state your own mission and plan with confidence
- negotiate and persuade
- deal with difficult people
- contribute to crafting a working environment you want to work in

The prerequisites for this course are Courses One and Two of the Specialization ""Professional IQ: Preventing and Solving Problems at Work""."
https://www.coursera.org/learn/the-science-of-well-being,The Science of Well-Being,4131687,Yale University,34710,"In this course you will engage in a series of challenges designed to increase your own happiness and build more productive habits. As preparation for these tasks, Professor Laurie Santos reveals misconceptions about happiness, annoying features of the mind that lead us to think the way we do, and the research that can help us change. You will ultimately be prepared to successfully incorporate a specific wellness activity into your life.THE SCIENCE OF WELL BEING WAS PRODUCED IN PART DUE TO THE GENEROUS FUNDING OF THE DAVID F. SWENSEN FUND FOR INNOVATION IN TEACHING."
https://www.coursera.org/learn/learning-how-to-learn,Learning How to Learn: Powerful mental tools to help you master tough subjects,3351684,Deep Teaching Solutions,84797,"This course gives you easy access to the invaluable learning techniques used by experts in art, music, literature, math, science, sports, and many other disciplines. We’ll learn about how the brain uses two very different learning modes and how it encapsulates (“chunks”) information. We’ll also cover illusions of learning, memory techniques, dealing with procrastination, and best practices shown by research to be most effective in helping you master tough subjects.  Using these approaches, no matter what your skill levels in topics you would like to master, you can change your thinking and change your life. If you’re already an expert, this peep under the mental hood will give you ideas for turbocharging successful learning, including counter-intuitive test-taking tips and insights that will help you make the best use of your time on homework and problem sets. If you’re struggling, you’ll see a structured treasure trove of practical techniques that walk you through what you need to do to get on track. If you’ve ever wanted to become better at anything, this course will help serve as your guide.

This course can be taken independent of, concurrent with, or prior to, its companion course, Mindshift. (Learning How to Learn is more learning-focused, and Mindshift is more career-focused.)  A related course by the same instructors is Uncommon Sense Teaching.

To join the fully translated Portuguese version of the course, visit: https://www.coursera.org/learn/aprender
To join the fully translated Spanish version of the course, visit: https://www.coursera.org/learn/aprendiendo-a-aprender
To join the fully translated Chinese version of the course, visit: https://www.coursera.org/learn/ruhe-xuexi
To join the fully translated French version of the course, visit : http://www.coursera.org/learn/apprendre-comment-apprendre"
https://www.coursera.org/learn/negotiation-skills,Successful Negotiation: Essential Strategies and Skills,1293483,University of Michigan,17473,"We all negotiate on a daily basis. On a personal level, we negotiate with friends, family, landlords, car sellers and employers, among others. Negotiation is also the key to business success. No business can survive without profitable contracts. Within a company, negotiation skills can lead to your career advancement. I hope that you will join the hundreds of thousands of learners who have made “Successful Negotiation” one of the most popular and highly-rated MOOCs worldwide.  In the course, you’ll learn about and practice the four steps to a successful negotiation: 

   (1) Prepare: Plan Your Negotiation Strategy 

   (2) Negotiate: Use Key Tactics for Success 

   (3) Close: Create a Contract 

   (4) Perform and Evaluate: The End Game 

To successfully complete this course and improve your ability to negotiate, you’ll need to do the following: 

(1) Watch the short videos (ranging from 5 to 20 minutes). The videos are interactive and they include questions to test your understanding of negotiation strategy and skills. You can speed up or slow down videos to match your preferred pace for listening. Depending on your schedule, you can watch the videos over a few weeks or you can binge watch them. A learner who binge-watched the course concluded that “It’s as good as Breaking Bad.” Another learner compared the course to “House of Cards.”  Both shows contain interesting examples of complex negotiations!

(2) Test your negotiation skills by completing the negotiation in Module 6. You can negotiate with a local friend or use Discussions to find a partner from another part of the world. Your negotiation partner will give you feedback on your negotiation skills. To assist you with your negotiations, I have developed several free negotiating planning tools that are related to the course.  These tools and a free app are available at http://negotiationplanner.com/ 

(3) Take the final exam. To successfully complete the course, you must answer 80% of the questions correctly. The exam is a Mastery Exam, which means that you can take it as many times as you want until you master the material. 

Course Certificate
You have the option of earning a Course Certificate.  A Certificate provides formal recognition of your achievements in the course and includes the University of Michigan logo.   Learn more about Certificates at: https://learner.coursera.help/hc/en-us/articles/209819053-Get-a-Course-Certificate
 
This course is also available in Spanish and Portuguese. To join the fully translated Spanish version, visit this page: https://www.coursera.org/learn/negociacion/ 

To join the fully translated Portuguese version, visit this page: https://www.coursera.org/learn/negociacao
Subtitles for the videos are available in English, Ukrainian, Chinese (Simplified), Portuguese (Brazilian), Spanish


Created by:  University of Michigan

The course logo composite is shared with a Creative Commons CC BY-SA (https://creativecommons.org/licenses/by-sa/2.0/) license, and was created using images provided courtesy of Flazingo Photos (http://bit.ly/1zOylRm) and K2 Space (https://www.flickr.com/photos/k2space/14257556613/in/set-72157644732478432)."
https://www.coursera.org/learn/learn-korean,First Step Korean,1277792,Yonsei University,45571,"This is an elementary-level Korean language course, consisting of 5 lessons with 4 units, and covers 4 skills: reading, writing, listening and speaking. The main topics include basic expressions used in everyday life, such as greetings, introducing yourself, talking about your family and a daily life and so on. Each lesson covers dialogues, pronunciation, vocabulary, grammar, quizzes and role-plays. After completing this course, you will be able to
1. read and write Korean alphabet.
2. communicate in Korean with basic expressions.
3. learn basic knowledge on Korean culture.

It’s fun and easy to follow! Enjoy it!"
https://www.coursera.org/specializations/career-success,Career Success,177698,"University of California, Irvine",13737,"This series of courses will help you build, develop and hone the essential skills needed to improve your employability and advancement in today’s dynamic workforce. The courses in this Specialization may be taken in any order. Each course can also be taken independently. The Specialization concludes with a Capstone project that will give you the opportunity to integrate and apply the skills you have gained throughout the courses to your individual and organizational needs."
https://www.coursera.org/learn/learn-chinese,Chinese for Beginners,1139165,Peking University,17936,"Nowadays, there is an increasing number of people who are interested in Chinese culture and language. And it is useful to know about the language when coming to China for travel or business. This is an ABC Chinese course for beginners, including introduction of phonetics and daily expressions. After taking this class, learners can have a basic understanding of Chinese Mandarin and make basic conversations of daily living such as exchanging personal information, talking about daily arrangements and food, asking about price, introducing the city and the weather, telling your hobbies etc. Selected topics and situations come from real life scenarios and can be used for everyday communications. In addition to the dialogues, the selection of reading materials and practice activities will make the content as rich and varied as possible, in order to stimulate the learners’ interests. This is an elementary course on Chinese speaking. The learners don’t need to study Chinese characters, so it is easier to follow and complete this course."
https://www.coursera.org/specializations/academic-english,Academic English: Writing,182675,"University of California, Irvine",11481,"The skills taught in this Specialization will empower you to succeed in any college-level course or professional field. You’ll learn to conduct rigorous academic research and to express your ideas clearly in an academic format. In the final Capstone Project, all the knowledge that you’ve gained over the span of these courses will culminate into an academic research paper on an issue of your choice."
https://www.coursera.org/learn/grammar-punctuation,Grammar and Punctuation,665379,"University of California, Irvine",18472,"Course 1: Grammar and PunctuationDo you need to review English grammar? Have you forgotten the grammar you once studied? If so, this course is perfect for you.

The first course in this specialization is a refresher on some tools needed for good writing. It will help prepare you for the other courses. You will need about 10 hours to complete this first course. Writing is a skill and to learn a skill well, you need to practice. In this course, you will watch short video lectures and then practice and discuss what you have learned. Make sure you take good notes and use the peer discussions to ask questions. Then you'll be able to remember the rules you learn in this course when you start writing essays in the next course.

After completing this course, you will be able to:
 - identify the correct verb tenses to use
 - use commas effectively
 - utilize several different sentence types
 - write more effectively in English

Please note that the free version of this class gives you access to all of the instructional videos and handouts. The peer feedback and quizzes are only available in the paid version."
https://www.coursera.org/learn/social-psychology,Social Psychology,547208,Wesleyan University,4469,"Ever wonder why people do what they do? This course—which includes more than $1,000 of video and reading materials—offers some answers based on the latest research from social psychology. Students taking the course for a Certificate will also receive free membership in Social Psychology Network (SocialPsychology.org).COURSE DESCRIPTION FROM PROFESSOR PLOUS:

Each of us is dealt a different hand in life, but we all face similar questions when it comes to human behavior: What leads us to like one person and dislike another? How do conflicts and prejudices develop, and how can they be reduced? Can psychological research help protect the environment, and if so, how? This course offers a brief introduction to classic and contemporary social psychology, covering topics such as decision making, persuasion, group behavior, personal attraction, and factors that promote health and well-being.

Our focus will be on surprising, entertaining, and intriguing research findings that are easy to apply in daily life. The course will also draw from the websites of Social Psychology Network, the world's largest online community devoted to social psychology. I hope you'll join me for this course, have fun, and learn some useful information that enriches your life."
https://www.coursera.org/learn/happiness,A Life of Happiness and Fulfillment,452405,Indian School of Business,5689,"What are the determinants of a happy and fulfilling life?This is surely one of life’s biggest questions, and a question that has interested many of our ancestors. Buddha famously gave up his kingdom in search of happiness. Several Greek philosophers (from Aristotle to Epicurus and Plato to Socrates) had their own views on what it takes to be happy. And of course, we all have our own theories about happiness too.

How valid are our theories?

Until recently, if you wished for an answer to this question, you would've been forced to base it on discussions with spiritual leaders. Or, if you were lucky, you could've based it on late-night (and perhaps intoxicant-fueled) conversations with friends and family. Happily, all that has changed now. Over the past decade-and-a-half, scientists have gotten into the act big time. We now have a pretty good idea of what it takes to lead a happy and fulfilling life.

This course, based on the award-winning class offered both at the Indian School of Business and at the McCombs School of Business at The University of Texas at Austin, developed by Prof. Raj Raghunathan (aka ""Dr. Happy-smarts"") draws content from a variety of fields, including psychology, neuroscience, and behavioral decision theory to offer a tested and practical recipe for leading a life of happiness and fulfillment. 

Although not mandatory, reading Prof. Raj's forthcoming book, titled If you're so smart, why aren't you happy? can help you review and assimilate the material covered in this book at your leisure. 

For Coursera learners alone, the hardcover version of the book is available for a deep discount of 50%, plus shipping and handling. You can order the hardcover for 50% off by writing to Aaron at: Aaron@800ceoread.com. Please mention that you are a student of the ""coursera happiness course"" in your email. 

The course will feature guest appearances by several well-known thought leaders, including:
      - Dan Ariely (author of Predictably Irrational and, soon to be released, Irrationally Yours),
      - Ed Diener (“Dr. Happiness”),
      - Mihaly Csikszentmihalyi (author of Flow),

By taking this course, you will discover the answers to questions such as:
      - Why aren’t the smart-and-the-successful as happy as they could—or should—be
      - What are the “7 Deadly Happiness Sins” that even the smart and the successful commit?, and
      - What are the “7 Habits of the Highly Happy” and how can you implement them in your life?

By the end of the course, I expect students who have been diligent with the lectures and exercises to not just gain a deeper understanding of the science of happiness, but to also be significantly happier."
https://www.coursera.org/learn/mathematical-thinking,Introduction to Mathematical Thinking,414724,Stanford University,2451,"Learn how to think the way mathematicians do – a powerful cognitive process developed over thousands of years.Mathematical thinking is not the same as doing mathematics – at least not as mathematics is typically presented in our school system. School math typically focuses on learning procedures to solve highly stereotyped problems. Professional mathematicians think a certain way to solve real problems, problems that can arise from the everyday world, or from science, or from within mathematics itself. The key to success in school math is to learn to think inside-the-box. In contrast, a key feature of mathematical thinking is thinking outside-the-box – a valuable ability in today’s world. This course helps to develop that crucial way of thinking."
https://www.coursera.org/learn/mindshift,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential,411037,McMaster University,12103,"Mindshift is designed to help boost your career and life in today’s fast-paced learning environment. Whatever your age or stage, Mindshift teaches you essentials such as how to get the most out of online learning and MOOCs, how to seek out and work with mentors, the secrets to avoiding career ruts (and catastrophes) and general ruts in life, and insights such as the value of selective ignorance over general competence.  We’ll provide practical insights from science about how to learn and change effectively even in maturity, and we’ll build on what you already know to take your life’s learning in fantastic new directions.  This course is designed to show you how to look at what you’re learning, and your place in what’s unfolding in the society around you, so you can be what you want to be, given the real world constraints that life puts on us all. You’ll see that by using certain mental tools and insights, you can learn and do more—far more—than you might have ever dreamed!This course can be taken independent of, concurrent with, or subsequent to, its companion course, Learning How to Learn.  (Mindshift is more career focused, and Learning How to Learn is more learning focused.)"
https://www.coursera.org/learn/the-science-of-well-being,The Science of Well-Being,4131687,Yale University,34710,"In this course you will engage in a series of challenges designed to increase your own happiness and build more productive habits. As preparation for these tasks, Professor Laurie Santos reveals misconceptions about happiness, annoying features of the mind that lead us to think the way we do, and the research that can help us change. You will ultimately be prepared to successfully incorporate a specific wellness activity into your life.THE SCIENCE OF WELL BEING WAS PRODUCED IN PART DUE TO THE GENEROUS FUNDING OF THE DAVID F. SWENSEN FUND FOR INNOVATION IN TEACHING."
